UNITID,XF3A01,F3A01,XF3A02,F3A02,XF3A03,F3A03,XF3A04,F3A04,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3D01,F3D01,XF3D02,F3D02,XF3D03,F3D03,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D08,F3D08,XF3D09,F3D09,XF3E01,F3E01,XF3E02,F3E02,XF3E03,F3E03,XF3E04,F3E04,XF3E05,F3E05,XF3E06,F3E06,XF3E07,F3E07   
461971,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",2000,"R",2000,"R",2000,"R",0,"R",196265,"R",0,"R",0,"R",0,"R",0,"R",22371,"A",,"R",0,"R",218636,"R",97671,"R",0,"R",90475,"A",,"R",0,"R",58618,"R",246764
461980,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",77130,"R",0,"R",0,"R",0,"R",77130,"R",0,"R",0,"R",1225418,"R",77130,"R",0,"R",0,"R",26193,"R",261885,"A",,"R",0,"R",1590626,"R",654590,"R",0,"R",346671,"A",,"R",77130,"R",490707,"R",1569098
461999,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",27750,"R",0,"R",0,"R",0,"R",27750,"R",0,"R",0,"R",202525,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",202525,"R",14350,"R",0,"R",300,"A",,"R",0,"R",4000,"R",18650
462008,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",61950,"R",0,"R",0,"R",0,"R",61950,"R",0,"R",0,"R",1388097,"R",0,"Z",0,"Z",0,"Z",0,"R",437251,"A",,"R",0,"R",1825348,"R",665700,"Z",0,"R",1115516,"A",,"Z",0,"R",0,"R",1781216
462017,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",18330,"R",10495,"R",28825,"R",28825,"R",0,"R",433637,"R",0,"Z",0,"R",0,"R",0,"R",269156,"A",,"R",0,"R",702793,"R",443527,"R",0,"R",223244,"A",,"Z",0,"R",36848,"R",703619
462026,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",21738,"R",0,"R",0,"Z",0,"R",21738,"R",21738,"R",0,"R",134182,"R",21738,"R",0,"R",70053,"Z",0,"Z",0,"A",,"R",0,"R",225973,"R",0,"R",0,"R",130615,"A",,"R",0,"R",21538,"R",152153
462035,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",612749,"R",0,"R",0,"R",0,"R",732,"R",465435,"A",,"R",0,"R",1078916,"R",231668,"R",0,"R",806540,"A",,"R",0,"R",0,"R",1038208
462053,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",100800,"R",0,"R",0,"R",100800,"R",0,"R",0,"R",113636,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",113636,"R",58799,"R",0,"R",60904,"A",,"R",0,"R",45613,"R",165316
462062,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",87273,"R",0,"R",0,"R",0,"R",87273,"R",11000,"R",0,"R",369711,"R",0,"R",0,"R",0,"R",0,"R",96654,"A",,"R",0,"R",466365,"R",115305,"R",0,"R",771162,"A",,"R",0,"R",0,"R",886467
462071,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",247510,"Z",0,"Z",0,"Z",0,"R",247510,"Z",0,"Z",0,"R",1007513,"Z",0,"Z",0,"Z",0,"Z",0,"R",345642,"A",,"R",0,"R",1353155,"R",495396,"Z",0,"R",812236,"A",,"Z",0,"R",0,"R",1307632
462080,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",4805,"R",120641,"R",125446,"R",118561,"R",0,"R",972043,"R",0,"R",0,"R",0,"R",0,"R",0,"R",24631,"R",0,"R",996674,"R",46231,"R",0,"R",336925,"R",9763,"R",2080,"R",0,"R",394999
462099,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",212841,"R",212841,"R",179536,"R",0,"R",1056278,"R",0,"R",0,"R",0,"R",0,"R",0,"R",29939,"R",0,"R",1086217,"R",95234,"R",0,"R",554230,"R",27717,"R",33305,"R",0,"R",710486
462105,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",1387663,"R",1387663,"R",1300335,"R",0,"R",8431004,"R",0,"R",0,"R",0,"R",0,"R",0,"R",219604,"R",0,"R",8650608,"R",358582,"R",0,"R",2783257,"R",86536,"R",87328,"R",0,"R",3315703
462114,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",607640,"R",607640,"R",581227,"R",0,"R",9424989,"R",0,"R",0,"R",0,"R",0,"R",0,"R",242977,"R",0,"R",9667966,"R",307375,"R",0,"R",2775134,"R",93156,"R",26413,"R",0,"R",3202078
462123,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",277891,"R",277891,"R",265891,"R",0,"R",2229636,"R",0,"R",0,"R",0,"R",0,"R",0,"R",56474,"R",0,"R",2286110,"R",76771,"R",0,"R",713068,"R",23687,"R",12000,"R",0,"R",825526
462132,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",149352,"R",149352,"R",142352,"R",0,"R",841712,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22435,"R",0,"R",864147,"R",39108,"R",0,"R",308992,"R",8915,"R",7000,"R",0,"R",364015
462141,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",363367,"R",363367,"R",334325,"R",0,"R",1803592,"R",0,"R",0,"R",0,"R",0,"R",0,"R",48065,"R",0,"R",1851657,"R",122482,"R",0,"R",738420,"R",20130,"R",29042,"R",0,"R",910074
462150,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",6670,"R",152408,"R",159078,"R",142058,"R",0,"R",1426122,"R",0,"R",0,"R",0,"R",0,"R",0,"R",39090,"R",0,"R",1465212,"R",101813,"R",0,"R",621779,"R",6563,"R",10350,"R",0,"R",740505
462169,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",185273,"R",185273,"R",183773,"Z",0,"R",319825,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13389,"R",0,"R",333214,"R",13522,"R",0,"R",114851,"R",5369,"R",1500,"R",0,"R",135242
462178,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",93876,"R",93876,"R",89696,"R",0,"R",585992,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14669,"R",0,"R",600661,"R",21949,"R",0,"R",189294,"R",6135,"R",4180,"R",0,"R",221558
462187,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",221991,"R",221991,"R",208131,"Z",0,"R",1681788,"R",0,"R",0,"R",0,"R",0,"R",0,"R",42706,"R",0,"R",1724494,"R",56083,"R",0,"R",517927,"R",17290,"R",13860,"R",0,"R",605160
462196,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",4450,"R",4450,"R",4450,"R",0,"R",78627,"R",0,"R",0,"R",0,"R",0,"R",0,"R",475,"R",0,"R",79102,"R",3025,"R",0,"R",32643,"R",165,"R",0,"R",0,"R",35833
462202,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",6630,"R",6630,"R",4325,"Z",0,"R",116458,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1244,"R",0,"R",117702,"R",8290,"R",0,"R",55833,"R",460,"R",2305,"R",0,"R",66888
462211,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",163555,"R",163555,"R",155305,"R",0,"R",1893192,"R",0,"R",0,"R",0,"R",0,"R",0,"R",59329,"R",0,"R",1952521,"R",85034,"R",0,"R",650050,"R",23457,"R",8250,"R",0,"R",766791
462220,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",674,"R",134249,"R",134923,"R",120445,"R",0,"R",664447,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16952,"R",0,"R",681399,"R",27864,"R",0,"R",227667,"R",6751,"R",13804,"R",0,"R",276086
462309,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",164277,"R",0,"R",164277,"R",164277,"R",0,"R",900634,"R",0,"R",164277,"R",0,"R",71503,"R",33322,"A",,"R",0,"R",1169736,"R",496224,"R",20362,"R",0,"A",,"R",0,"R",144679,"R",661265
462318,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",18000,"R",12000,"R",0,"R",30000,"R",0,"R",0,"R",516600,"R",0,"R",0,"R",0,"R",0,"R",130349,"A",,"R",0,"R",646949,"R",297105,"R",0,"R",279947,"A",,"R",0,"R",0,"R",577052
462327,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",278169,"R",0,"R",0,"R",0,"R",0,"R",18531,"A",,"R",0,"R",296700,"R",109981,"R",0,"R",148926,"A",,"R",0,"R",0,"R",258907
462336,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",87057,"R",0,"R",0,"R",0,"R",73,"R",7000,"A",,"R",67123,"R",161253,"R",43714,"R",0,"R",104142,"A",,"Z",0,"R",0,"R",147856
462345,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",98600,"R",98600,"R",98600,"R",0,"R",393128,"R",0,"R",0,"R",0,"R",0,"R",219713,"A",,"R",0,"R",612841,"R",262994,"R",0,"R",341539,"A",,"R",0,"R",37890,"R",642423
462390,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",20691,"R",0,"R",0,"R",1312,"R",22003,"R",174,"R",0,"R",42057,"R",0,"R",0,"R",0,"R",23,"R",3660,"R",0,"R",1253,"R",46993,"R",10502,"R",33,"R",1323597,"R",0,"R",0,"R",295,"R",1334427
462406,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3163,"R",0,"R",1137459,"R",0,"R",0,"R",0,"R",1140622
463621,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",993477,"R",0,"R",0,"R",0,"R",993477,"R",0,"R",0,"R",4515606,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",4515606,"R",3549290,"R",0,"R",3758079,"A",,"R",0,"R",1,"R",7307370
465812,"R",417389,"R",1711537,"R",-1294148,"R",417389,"R",4275859,"R",7431210,"R",-1,"R",-3155352,"R",2103927,"R",-6684580,"R",6441857,"R",-1294148,"R",0,"R",0,"R",0,"R",6931,"R",6931,"R",6931,"R",0,"R",4236128,"R",0,"R",0,"R",0,"R",14158,"R",0,"R",0,"R",25573,"R",4275859,"R",1241492,"R",0,"R",6189718,"R",0,"R",0,"R",0,"R",7431210
466152,"R",741417,"R",1993,"R",739424,"R",741417,"R",71923,"R",553804,"R",-1495,"R",-483376,"R",0,"R",0,"R",1222800,"R",739424,"R",9263,"R",0,"R",0,"R",7625,"R",16888,"R",0,"Z",0,"R",68013,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3910,"R",0,"R",71923,"R",9676,"R",0,"R",541835,"R",42,"R",0,"R",2251,"R",553804
466161,"R",447595,"R",708,"R",446887,"R",447595,"R",237664,"R",790006,"R",-6080,"R",-558422,"R",0,"R",9889,"R",995420,"R",446887,"R",23818,"R",0,"R",8191,"R",6728,"R",38737,"R",0,"R",0,"R",225016,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12648,"R",0,"R",237664,"R",4394,"R",0,"R",785612,"R",0,"R",0,"R",0,"R",790006
466170,"R",418058,"R",4050,"R",414008,"R",418058,"R",2581596,"R",2149419,"R",-61112,"R",371065,"R",0,"R",408167,"R",-365224,"R",414008,"R",433643,"R",4526,"R",5225,"R",16320,"R",459714,"R",0,"R",0,"R",2463567,"R",0,"R",0,"R",0,"R",0,"R",0,"R",118028,"R",1,"R",2581596,"R",129226,"R",0,"R",2020164,"R",29,"R",0,"R",0,"R",2149419
466189,"R",407545,"R",1,"R",407544,"R",407545,"R",428564,"R",997835,"R",-5763,"R",-575034,"R",0,"R",255564,"R",727014,"R",407544,"R",53656,"R",10820,"R",0,"R",0,"R",64476,"R",0,"R",0,"R",413990,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14574,"R",0,"R",428564,"R",13714,"R",0,"R",983599,"R",0,"R",0,"R",522,"R",997835
466514,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",43957,"R",1525,"R",0,"R",9537,"R",55019,"R",0,"R",0,"R",204996,"R",0,"R",0,"R",0,"R",244,"R",5296,"R",0,"R",0,"R",210536,"R",256212,"R",0,"R",731013,"R",0,"R",0,"R",0,"R",987225
466921,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6549351,"R",124325,"R",158026,"R",1105867,"R",7937569,"R",970992,"R",0,"R",91929069,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1444267,"R",0,"R",93373336,"R",5032774,"R",0,"R",44870489,"R",499520,"R",134875,"R",0,"R",50537658
466930,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",24407,"R",2100,"R",0,"R",5000,"R",31507,"R",0,"R",0,"R",222470,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4813,"R",0,"R",227283,"R",325680,"R",0,"R",2232666,"R",2057,"R",5000,"R",0,"R",2565403
467058,"R",811999,"R",37696,"R",774303,"R",811999,"R",168217,"R",1309709,"R",0,"R",-1141492,"A",,"R",0,"R",1915795,"R",774303,"R",51469,"R",3400,"R",0,"R",0,"R",54869,"R",0,"Z",0,"R",168217,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",168217,"R",97069,"Z",0,"R",1212640,"Z",0,"Z",0,"R",0,"R",1309709
467094,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",667634,"R",6026,"R",23525,"R",606,"R",697791,"R",0,"R",0,"R",1393259,"R",0,"R",0,"R",0,"R",0,"R",218359,"A",,"R",3238,"R",1614856,"R",310653,"R",0,"R",1156117,"A",,"R",0,"R",0,"R",1466770
467155,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",770294,"R",0,"R",0,"R",0,"R",770294,"R",0,"R",0,"R",1722169,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",1722169,"R",1995460,"R",0,"R",1928650,"A",,"R",0,"R",0,"R",3924110
467340,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",55010,"R",100,"R",0,"R",12149,"R",67259,"R",0,"R",0,"R",205723,"R",0,"R",0,"R",0,"Z",0,"Z",0,"A",,"R",0,"R",205723,"R",65045,"R",0,"R",108784,"A",,"R",0,"R",0,"R",173829
467784,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",830034,"R",0,"R",0,"R",0,"R",830034,"R",0,"R",0,"R",2277575,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",2277575,"R",2109985,"R",0,"R",2625998,"A",,"R",0,"R",0,"R",4735983
467793,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",28631,"R",3187,"R",0,"R",29686,"R",61504,"R",0,"R",0,"R",112137,"R",0,"R",0,"R",0,"R",231,"R",3514,"R",0,"R",0,"R",115882,"R",134309,"R",0,"R",440552,"R",0,"R",0,"R",0,"R",574861
467809,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",271339,"R",1800,"Z",0,"R",26325,"R",299464,"Z",0,"Z",0,"R",1455825,"Z",0,"Z",0,"Z",0,"Z",0,"R",742781,"A",,"R",0,"R",2198606,"R",144395,"Z",0,"R",402991,"A",,"Z",0,"R",1455404,"R",2002790
467863,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",242861,"Z",0,"Z",0,"Z",0,"R",242861,"Z",0,"Z",0,"R",1431164,"Z",0,"Z",0,"Z",0,"Z",0,"R",347468,"A",,"R",0,"R",1778632,"R",736892,"Z",0,"R",1143816,"A",,"Z",0,"R",0,"R",1880708
467872,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",189386,"Z",0,"Z",0,"Z",0,"R",189386,"Z",0,"Z",0,"R",1086607,"Z",0,"Z",0,"Z",0,"Z",0,"R",283950,"A",,"R",0,"R",1370557,"R",467115,"Z",0,"R",1097227,"A",,"Z",0,"R",0,"R",1564342
467881,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",346799,"R",0,"R",0,"R",0,"R",346799,"R",0,"R",0,"R",1066737,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",1066737,"R",1691575,"R",0,"R",1639032,"A",,"R",0,"R",0,"R",3330607
467906,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",317338,"R",0,"R",0,"R",0,"R",317338,"R",0,"R",0,"R",1757546,"R",0,"R",0,"R",0,"R",0,"R",38686,"A",,"R",218609,"R",2014841,"R",256066,"R",89478,"R",30757,"A",,"R",0,"R",548362,"R",924663
468006,"R",2189489,"R",330817,"R",1858672,"R",2189489,"R",1635003,"R",1349557,"R",-105070,"R",180376,"R",1292719,"R",385577,"R",0,"R",1858672,"R",199801,"Z",0,"R",311546,"R",56046,"R",567393,"R",567393,"Z",0,"R",1123551,"R",199801,"R",311546,"Z",0,"Z",0,"Z",0,"R",105,"R",0,"R",1635003,"R",345329,"Z",0,"R",1003980,"R",248,"Z",0,"R",0,"R",1349557
468015,"R",4609219,"R",1286913,"R",3322306,"R",4609219,"R",4873534,"R",5264582,"R",118041,"R",-273007,"R",415761,"R",3179552,"R",0,"R",3322306,"R",692262,"R",659475,"R",36093,"R",143317,"R",1531147,"R",1531147,"Z",0,"R",3135054,"R",1351737,"Z",0,"Z",0,"Z",0,"Z",0,"R",350650,"R",36093,"R",4873534,"R",692087,"Z",0,"R",4354746,"R",217749,"Z",0,"R",0,"R",5264582
468024,"R",9534116,"R",3370706,"R",6163410,"R",9534116,"R",972095,"R",4440947,"R",1245614,"R",-2223238,"R",8187333,"R",199315,"R",0,"R",6163410,"R",163479,"R",2060,"R",0,"R",32579,"R",198118,"R",198118,"Z",0,"R",750699,"R",165539,"Z",0,"Z",0,"Z",0,"Z",0,"R",55857,"R",0,"R",972095,"R",314837,"Z",0,"R",4067819,"R",58291,"Z",0,"R",0,"R",4440947
468398,"R",664307,"R",167718,"R",496589,"R",664307,"R",2850,"R",674319,"R",0,"R",-671469,"R",1168058,"R",0,"R",0,"R",496589,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2850,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",2850,"R",0,"Z",0,"R",674319,"Z",0,"Z",0,"R",0,"R",674319
468866,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",27750,"Z",0,"Z",0,"Z",0,"R",27750,"Z",0,"Z",0,"R",110518,"Z",0,"Z",0,"Z",0,"Z",0,"R",490,"A",,"R",0,"R",111008,"R",11835,"R",0,"R",67726,"A",,"R",0,"R",0,"R",79561
468875,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3572364,"R",0,"R",0,"R",0,"R",3572364,"R",3572364,"R",0,"R",712895,"R",3572364,"R",0,"R",0,"R",0,"R",151048,"A",,"R",1,"R",4436308,"R",525083,"R",0,"R",3142375,"A",,"R",0,"R",200000,"R",3867458
468963,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",277235,"R",688153,"R",0,"R",671,"R",966059,"R",0,"R",0,"R",688824,"R",277235,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",966059,"R",728000,"R",0,"R",509914,"A",,"R",0,"R",0,"R",1237914
469054,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",0,"R",0,"R",500,"Z",0,"R",37867,"A",,"Z",0,"R",0,"R",38367
469188,"R",2631033,"R",3643271,"R",-1012238,"R",2631033,"R",162445,"R",1918068,"R",743370,"R",-1012253,"A",,"R",16,"R",-1,"R",-1012238,"R",137434,"R",750,"Z",0,"Z",0,"R",138184,"Z",0,"Z",0,"R",123857,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",38588,"R",0,"R",162445,"R",114910,"Z",0,"R",1774467,"R",25281,"Z",0,"R",3410,"R",1918068
469197,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",319566,"R",0,"R",0,"R",0,"R",319566,"R",319566,"R",0,"R",590536,"R",0,"R",0,"R",0,"R",0,"R",67073,"A",,"R",0,"R",657609,"R",257580,"R",12400,"R",346600,"A",,"R",0,"R",0,"R",616580
469568,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",118227,"R",1400,"Z",0,"Z",0,"R",119627,"Z",0,"Z",0,"R",174789,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",44388,"R",219177,"R",156737,"Z",0,"R",1903589,"A",,"Z",0,"R",35665,"R",2095991
469610,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1205616,"R",0,"R",0,"R",0,"R",1205616,"R",0,"R",0,"R",3763944,"R",0,"R",0,"R",0,"R",344,"R",0,"A",,"R",0,"R",3764288,"R",1393262,"R",0,"R",188511,"A",,"R",0,"R",2154843,"R",3736616
469629,"R",4405182,"R",540375,"R",3864807,"R",4405182,"R",2834351,"R",4165876,"R",-1,"R",-1331526,"R",2559293,"R",4566142,"R",-1929102,"R",3864807,"R",568137,"R",0,"R",0,"R",0,"R",568137,"R",0,"R",0,"R",2771538,"R",0,"R",0,"R",0,"R",0,"R",40484,"R",17967,"R",4362,"R",2834351,"R",869578,"R",0,"R",3148903,"R",143185,"R",0,"R",4210,"R",4165876
469647,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1047717,"Z",0,"R",6542,"Z",0,"R",1054259,"Z",0,"Z",0,"R",2761164,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",0,"R",2761164,"R",459922,"Z",0,"R",2139764,"A",,"Z",0,"R",0,"R",2599686
469911,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1027400,"Z",0,"Z",0,"Z",0,"R",1027400,"Z",0,"Z",0,"R",2216145,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",0,"R",2216145,"R",372159,"Z",0,"R",560500,"A",,"Z",0,"R",121612,"R",1054271
469920,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",926910,"Z",0,"Z",0,"Z",0,"R",926910,"Z",0,"Z",0,"R",2080295,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",0,"R",2080295,"R",348046,"Z",0,"R",632891,"A",,"Z",0,"R",120586,"R",1101523
469957,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",258711,"R",0,"R",0,"R",0,"R",258711,"R",0,"R",0,"R",1852588,"Z",0,"Z",0,"Z",0,"R",300,"R",751329,"A",,"R",1,"R",2604218,"R",1637008,"Z",0,"R",1367474,"A",,"Z",0,"R",3593,"R",3008075
469993,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",132486,"Z",0,"Z",0,"Z",0,"R",132486,"Z",0,"Z",0,"R",171262,"R",0,"Z",0,"Z",0,"Z",0,"R",29469,"A",,"R",1,"R",200732,"R",60260,"Z",0,"R",43940,"A",,"Z",0,"R",21342,"R",125542
470047,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",33914,"Z",0,"Z",0,"Z",0,"R",33914,"Z",0,"Z",0,"R",426939,"Z",0,"Z",0,"Z",0,"Z",0,"R",46500,"A",,"R",0,"R",473439,"R",128918,"R",0,"R",273109,"A",,"R",0,"R",64823,"R",466850
470092,"R",12376035,"R",3918792,"R",8457243,"R",12376035,"R",2451882,"R",4828764,"R",878328,"R",-1498554,"R",9742804,"R",212993,"R",0,"R",8457243,"R",509683,"R",8739,"Z",0,"Z",0,"R",518422,"R",518422,"Z",0,"R",1933460,"R",518422,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",2451882,"R",367888,"Z",0,"R",4344534,"R",116342,"Z",0,"R",0,"R",4828764
470162,"R",10241681,"R",2929507,"R",7312174,"R",10241681,"R",559556,"R",2413276,"R",787972,"R",-1065748,"R",8377922,"R",0,"R",0,"R",7312174,"R",257406,"R",750,"Z",0,"Z",0,"R",258156,"R",258156,"Z",0,"R",236428,"R",258156,"Z",0,"Z",0,"Z",0,"Z",0,"R",64972,"R",0,"R",559556,"R",78069,"Z",0,"R",2297513,"R",37694,"Z",0,"R",0,"R",2413276
